"","genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"19636","Children's Music","The Hit Crew Kids","Spiderman Theme","0CKrCuzeWTddtAlAZiYXEl",4,0.019,0.744,60760,0.441,0,"C",0.165,-10.003,"Major",0.0309,108.041,"4/4",0.932
"19637","Hip-Hop","T-Pain","Getcha Roll On (feat. Tory Lanez)","2UmMIM69dThqawsHxUNKYd",44,0.0379,0.717,232079,0.669,0,"A",0.255,-5.605,"Minor",0.352,171.105,"4/4",0.652
"19638","Electronic","QUIX","All I Have (feat. Aviella)","30dD3q5wzhfouOnIBaS8A4",53,0.123,0.756,243333,0.843,0.0339,"C",0.129,-4.726,"Major",0.0605,144.062,"4/4",0.21
"19639","Soundtrack","Max Richter","Aria 1 - Pt. 3","4U1gAHMF1tZkraIemWCqZf",39,0.857,0.166,126455,0.0651,0.901,"G",0.112,-27.546,"Minor",0.0413,73.213,"3/4",0.032
"19640","Movie","Mandy Moore","I've Got a Dream - From ""Tangled""","0h8aBsPEqL9tlPM6dcmFL8",17,0.64,0.604,191987,0.481,0,"E",0.156,-9.501,"Major",0.0938,134.283,"4/4",0.898
"19641","Pop","Mandy Moore","When Will My Life Begin? - From ""Tangled"" / Soundtrack Version","03xWMkKEbeO4SnylA53ipj",68,0.112,0.673,152333,0.42,0,"E",0.0897,-7.581,"Major",0.0317,108.066,"4/4",0.385
"19642","Pop","Dr. Dre","I Need A Doctor","70ATm56tH7OrQ1zurYssz0",73,0.0996,0.591,283733,0.934,1.81e-06,"D#",0.348,-4.389,"Major",0.437,155.968,"4/4",0.452
"19643","World","Habib Koité","Batoumambe","2lEEVbqMDhLYLlwwkYYdYh",26,0.732,0.74,254640,0.74,0.19,"D",0.12,-10.409,"Minor",0.0332,111.136,"4/4",0.827
"19644","R&B","Rihanna","Higher","1XrrzhGLErbkiwH5v3xww9",56,0.112,0.292,120627,0.567,1.01e-06,"D#",0.119,-4.191,"Major",0.0416,153.199,"3/4",0.392
"19645","R&B","ford.","Craving","3aIUH5on4PzWxTsAf8AcU7",41,0.69,0.478,172048,0.716,0.000307,"C#",0.0764,-4.304,"Major",0.0552,165.969,"4/4",0.377
"19646","Reggae","Bumpin Uglies","Grind","44ovpMSIzzuAPc1O6A9uY1",27,0.247,0.654,273400,0.561,2.68e-05,"C#",0.171,-6.933,"Major",0.0471,91.931,"4/4",0.723
"19647","Reggaeton","Kendo Kaponi","Tendre Que Olvidarme","4YpybwuLRqGEkRY7SmsT26",36,0.712,0.553,246002,0.762,0,"F#",0.398,-4.636,"Minor",0.352,173.907,"4/4",0.721
"19648","Anime","Nobuo Uematsu","Drifting","69mutmAMSjaVCKff3viGBH",24,0.977,0.155,176893,0.0985,0.886,"C",0.0868,-15.91,"Minor",0.0452,68.119,"3/4",0.0325
"19649","Reggae","Bob Marley & The Wailers","Misty Morning - Kaya 40 Mix","415dPdeNZFDw7w9aubYkuI",33,0.0145,0.849,231592,0.65,0,"B",0.099,-6.889,"Minor",0.054,125.132,"4/4",0.846
"19650","Indie","Phoebe Ryan","Dark Side","0LkelFnnzJPC8dtZSZ9Og8",52,0.0643,0.329,204600,0.666,0,"D",0.212,-5.853,"Minor",0.118,82.36,"4/4",0.513
"19651","World","Philip Glass","Orphée Suite - 6. Orphee's Return","1NYElq76ajtGZWEOubEK8b",31,0.99,0.395,471840,0.0997,0.892,"F",0.0877,-23.579,"Major",0.0433,127.275,"4/4",0.0312
"19652","Children’s Music","SG Lewis","Blue","0kSlgmT1QusTvnAZJetz0l",56,0.287,0.381,257259,0.578,1.14e-06,"B",0.0912,-8.242,"Minor",0.229,92.009,"4/4",0.443
"19653","Rap","Justin Timberlake","LoveStoned / I Think She Knows Interlude","62cYasTwBy6Y7pstdSTmHu",56,0.335,0.862,444373,0.707,0.000116,"A#",0.283,-6.243,"Minor",0.0585,121.259,"4/4",0.849
"19654","Electronic","Daniel Avery","Drone Logic","7JRN5xOUIrnI4crUMOt6X4",47,0.131,0.648,429453,0.712,0.843,"A",0.287,-7.222,"Major",0.0333,114.027,"4/4",0.104
"19655","Reggae","Through The Roots","Dancing In the Rain (Acoustic)","1vpunmyu3Ury7UNJVnY7Ef",26,0.005,0.854,224610,0.507,7.98e-06,"F#",0.0882,-8.127,"Minor",0.083,154.024,"4/4",0.483
"19656","Indie","Futuristic","Hibachi","1HTOONf3P03rEIVQhMX340",49,0.114,0.57,136709,0.853,0,"B",0.134,-6.981,"Minor",0.4,157.926,"4/4",0.697
"19657","Ska","Catch 22","Wine Stained Lips","2SdCidkUsQHmr11NbFc3CA",27,0.00355,0.636,166293,0.925,1.19e-06,"G",0.182,-6.708,"Major",0.0985,106.379,"4/4",0.632
"19658","Comedy","Kevin Hart","Sex","588b2nvezUzkL8YQjDP8q3",39,0.797,0.599,247227,0.914,0,"G#",0.34,-6.868,"Major",0.949,77.612,"4/4",0.186
"19659","Soul","EXES","Twentythousand","2P7O90JwqbBlsJI26miqNa",52,0.0991,0.514,192026,0.362,5.77e-06,"B",0.418,-9.033,"Major",0.0611,99.402,"4/4",0.138
"19660","Reggae","Los Cafres","Listo","4qzyzNMkDKITsgcm5Q1JS6",51,0.0403,0.755,267013,0.591,0,"G",0.0894,-8.103,"Minor",0.113,177.771,"4/4",0.96
"19661","Ska","Less Than Jake","Look What Happened - Live","12rShZS7h6n0FsXV6hLTzF",17,0.00731,0.412,201211,0.911,0,"E",0.277,-5.368,"Major",0.0967,96.941,"4/4",0.544
"19662","Dance","Jeremy Zucker","Stay Quiet","60cWtMENrHp27WCevWGyya",46,0.661,0.623,267973,0.454,0,"E",0.108,-9.208,"Minor",0.0816,132.103,"4/4",0.124
"19663","Blues","Morphine","You Speak My Language","3BDhuwBk8aFlXMfaqjFuyM",32,0.0463,0.551,206160,0.607,0.882,"A",0.375,-11.857,"Minor",0.0434,126.275,"4/4",0.407
"19664","Ska","Sublime","Greatest-Hits","41ww8W0WL4pZI0A7nK4vzA",37,0.1,0.601,173640,0.652,0.0322,"G",0.264,-6.634,"Major",0.082,102.208,"4/4",0.469
"19665","Jazz","Club des Belugas","Wearing out My Shoes","2ZVbaFtktdBGsGPEY8dglm",49,0.322,0.808,388627,0.694,0.00125,"E",0.109,-11.305,"Minor",0.0524,100.138,"4/4",0.73
"19666","Soul","Smokey Robinson & The Miracles","I Second That Emotion","0ZUJJOh6eD2Vsp0DPIDn6m",63,0.254,0.714,161227,0.66,0,"D",0.0281,-9.215,"Major",0.0322,96.895,"4/4",0.883
"19667","Blues","Lynyrd Skynyrd","Down South Jukin'","4cV7R9NTRqL6equhYdehYL",41,0.53,0.62,134800,0.786,1.02e-06,"G#",0.348,-8.114,"Major",0.0509,131.447,"4/4",0.923
"19668","Soul","Marvin Gaye","I Heard It Through The Grapevine","37j56IWzpplKE5zrlQRmxc",59,0.199,0.724,196707,0.346,0,"D#",0.111,-11.256,"Minor",0.0366,117.188,"4/4",0.637
"19669","Reggae","Dirty Heads","Higher and Higher","4ol38EZCv3n0PEMTq93lST",45,0.72,0.857,201428,0.491,0,"G",0.374,-7.89,"Major",0.202,77.023,"4/4",0.679
"19670","Hip-Hop","Rejjie Snow","ACID TRIP","2jrBmyMTezcuKg0PreqIJr",51,0.0359,0.72,188293,0.562,0,"D",0.126,-7.642,"Major",0.0367,98.943,"4/4",0.393
"19671","Hip-Hop","Paris","GONE (feat. Trippie Redd)","2J84DvAAI8ph5DYojk3HPt",71,0.00107,0.712,190893,0.731,0,"A",0.219,-4.555,"Major",0.0335,118.016,"4/4",0.876
"19672","Country","Joe Diffie","New Way (To Light Up An Old Flame)","7uCZhM7FlBgg1PGJZ6HSM8",38,0.396,0.659,162215,0.72,0,"A",0.342,-6.665,"Major",0.0296,87.235,"4/4",0.887
"19673","Folk","Anderson East","All On My Mind","5GRPAVCMwnUNvIOKzDYYSb",61,0.252,0.584,224521,0.788,7.59e-06,"C",0.0654,-4.162,"Minor",0.0691,138.102,"4/4",0.364
"19674","Rap","Trey Songz","About You","2ssYQKMqVUkoQgi02PmDPB",57,0.0959,0.582,196900,0.564,0,"C",0.26,-4.066,"Minor",0.0837,204.002,"4/4",0.718
"19675","Country","Bleu Edmondson","Finger On the Trigger","0xJ6Xr620TwVr6kqDSk5tn",50,0.00403,0.397,347951,0.723,0.0102,"C",0.127,-6.678,"Major",0.0315,164.184,"4/4",0.235
"19676","Children’s Music","The Cure","Burn","0tHOTQBn2M4CD2dcyHivth",53,0.00175,0.574,398933,0.915,0.664,"D",0.34,-9.79,"Minor",0.0399,104.042,"4/4",0.508
"19677","Blues","Wilson Meadows","It Is What It Is","2sRQvkEyuigyFavBwCOThn",21,0.0174,0.934,251627,0.708,0.0487,"C",0.0739,-2.329,"Major",0.0407,115.029,"4/4",0.873
"19678","Electronic","Moby","7","6H7NFu8uEO97UAyazvHOjl",26,0.000423,0.688,62040,0.478,0.92,"B",0.0896,-11.575,"Minor",0.0594,88.988,"4/4",0.476
"19679","Comedy","Adam Sandler","Pibb Takes The Mexican ATV Tour","2PKUkEiCr9q7swMOQa6a6A",13,0.659,0.551,202480,0.463,0,"C#",0.62,-11.125,"Major",0.815,92.288,"3/4",0.376
"19680","Folk","Dustin Tebbutt","Bones","2iddHfAqBKMJkXerLA9F9I",59,0.596,0.555,265098,0.652,0.316,"D",0.1,-9.093,"Major",0.0358,77.028,"4/4",0.188
"19681","Rap","Lil Baby","Racks In","4WE3UaLbYDjICeFdJgCpQy",51,0.016,0.829,188387,0.544,0,"C",0.135,-7.713,"Minor",0.257,149.993,"4/4",0.495
"19682","Movie","Randy Newman","Pappy Shuffle (Maverick - Original Motion Picture Score) - Remastered","4n5Sk5kP0mKWXfMozSI4UF",3,0.938,0.185,71067,0.114,0.446,"C",0.156,-19.192,"Major",0.0402,81.919,"4/4",0.135
"19683","Soul","Belly","Numbers","7y4UozZ5dKDywphdqlRPR8",49,0.309,0.763,171053,0.429,0.000176,"C#",0.101,-8.079,"Major",0.385,120.957,"4/4",0.227
"19684","Reggae","Buju Banton","Untold Stories","050rJwhU6gjuy9DO8r9PRz",54,0.62,0.834,273427,0.476,0,"G#",0.0986,-11.369,"Major",0.125,130.135,"4/4",0.896
"19685","Electronic","Subtronics","Shurikan","2hSmMxu8PVtrJ2Y8g04RmW",27,0.0102,0.81,218483,0.96,0.000882,"F#",0.14,-0.984,"Major",0.226,72.508,"4/4",0.675
"19686","Folk","Alvvays","Ones Who Love You","6UwyDozaC9Ndoh0Jr1jvwd",48,0.448,0.49,227240,0.648,0.888,"D",0.0923,-5.931,"Major",0.0335,117.042,"4/4",0.429
"19687","Anime","Hikaru Utada","Don't Think Twice","0u2DOByL0CghKtcvSkQAiQ",53,0.639,0.512,273800,0.672,0,"G",0.123,-5.856,"Minor",0.0456,127.624,"3/4",0.348
"19688","Alternative","Cultura Profética","Música Sin Tiempo","6GVgGf0zHPu1knWC6OEJus",55,0.436,0.788,284021,0.482,0.00334,"E",0.246,-9.988,"Major",0.0375,127.457,"4/4",0.732
"19689","Anime","Kensuke Ushio","round","3f0bqEA8IgSfFUQF4th459",25,0.976,0.522,98027,0.026,0.893,"A",0.131,-26.912,"Major",0.0393,73.003,"4/4",0.309
"19690","World","Urban Rescue","Run - Acoustic","2GcTqQ8Mwlf9NqydEnNoRO",27,0.658,0.305,269200,0.555,0,"C",0.266,-4.405,"Major",0.0308,103.553,"5/4",0.449
"19691","Alternative","Generationals","Put a Light On","4ZFHITy0bAeZ3oFfvR0HaI",62,0.056,0.688,226933,0.771,0.000106,"C#",0.0561,-4.463,"Major",0.0291,100.01,"4/4",0.481
"19692","Blues","Coco Montoya","Back In A Cadillac","19aE9JrFOAlIgHWPm8ni37",33,0.0153,0.601,208027,0.861,0.000102,"G",0.0723,-5.513,"Major",0.0463,119.724,"4/4",0.668
"19693","Pop","The Wallflowers","One Headlight","0z1b34WikhOH9ZxU8QDWcv",72,0.00106,0.701,312587,0.564,0.00277,"D",0.0657,-9.039,"Major",0.0294,107.533,"4/4",0.723
"19694","Folk","Feist","The Limit To Your Love","5ApxZEQ1u6BhPrqeolLi6K",39,0.67,0.558,260987,0.355,0.00143,"F",0.107,-8.064,"Major",0.0332,151.957,"4/4",0.368
"19695","Children’s Music","Dead by April","Crying Over You","4cfEA7zQhaQpkhUFonoOPw",62,0.00131,0.38,265227,0.957,0.536,"G#",0.346,-4.576,"Minor",0.104,180.013,"4/4",0.466
"19696","Soul","VHS Collection","Waiting on the Summer","6jnEusmGUs0D6YvF8MhOXX",56,0.0449,0.553,254572,0.811,0,"E",0.101,-5.832,"Major",0.111,104.988,"4/4",0.629
"19697","World","Mosaic MSC","15","7Jby477Hsw8oQ8UwrSoCRx",52,0.0732,0.472,244373,0.675,0.0179,"C",0.0901,-9.142,"Major",0.0503,140.025,"4/4",0.355
"19698","Electronic","Blur","Charmless Man","1lYOlG9ZNtz5p3eSgnMn0Z",49,0.00597,0.524,213600,0.892,0,"A",0.0538,-6.092,"Major",0.0426,116.6,"4/4",0.789
"19699","Comedy","Doug Benson","Ad Nauseum","5GN7D2SLbpSTakqVbUU7Uq",14,0.82,0.491,198693,0.952,0,"C#",0.916,-7.4,"Major",0.928,126.305,"4/4",0.235
"19700","Indie","Xuitcasecity","Need Somebody (Remix)","66ech4DQe8HV62FCFDlQDm",48,0.52,0.593,160000,0.552,0,"A",0.0961,-8.906,"Major",0.0482,90.013,"4/4",0.509
"19701","Anime","Soraru","教えて神様","3JquWXRanK9Vl4R9qXg5on",13,0.0588,0.523,229720,0.843,0.000559,"A",0.132,-3.988,"Major",0.0328,107.507,"4/4",0.494
"19702","Rock","The Black Keys","In Time","39e1gl7VaxuCev5ga7bvNq",54,0.162,0.641,268120,0.687,0.168,"D",0.065,-7.36,"Minor",0.0335,98.014,"4/4",0.416
"19703","Reggaeton","R.K.M & Ken-Y","Dime Que Sera (feat. Cruzito)","6oXZxQC6lyLXOm9TrX9rBf",47,0.205,0.721,201573,0.764,0,"A",0.439,-5.487,"Major",0.0769,92.964,"4/4",0.516
"19704","Hip-Hop","Ryan Caraveo","Pumpkin Pie","7vQKMihcxpWKCqFwAHmQZ6",50,0.121,0.648,203200,0.454,9.04e-05,"D",0.0565,-8.692,"Major",0.088,149.973,"4/4",0.317
"19705","World","Buena Vista Social Club","¿Y Tú Qué Has Hecho? - Live","7o60zOJTlZKhcGYjs6lH3s",39,0.797,0.483,213347,0.529,0.0727,"D",0.77,-12.76,"Major",0.0634,143.24,"4/4",0.421
"19706","Alternative","No Resolve","Get Me Out","2L6fYOGi2YAwTI0pmGorc7",53,7.52e-05,0.314,223923,0.877,0,"D#",0.0898,-3.207,"Minor",0.0582,177.6,"4/4",0.516
"19707","Rap","Machine Gun Kelly","Alpha Omega","0Yvwo9fENGoa60k3ClwzQf",63,0.103,0.771,212560,0.736,0,"C#",0.217,-6.396,"Minor",0.181,124.057,"4/4",0.213
"19708","Children's Music","Children Songs Company","Apps","2UX31nmmCuBkKWDr8H9fA9",0,0.91,0.836,67493,0.384,0.918,"A#",0.14,-11.592,"Minor",0.0588,119.961,"4/4",0.691
"19709","Folk","The Barr Brothers","Come in the Water","60Quyc1WC345V5QA85WGVl",49,0.593,0.541,408285,0.334,0.131,"D",0.112,-10.788,"Major",0.0282,131.385,"4/4",0.429
"19710","Rock","The Script","The Man Who Can't Be Moved","4Musyaro0NM5Awx8b5c627",68,0.425,0.609,241467,0.629,0,"A#",0.0978,-5.024,"Major",0.0264,99.955,"4/4",0.325
"19711","Comedy","Donald Glover","Siblings","4ciF128vrM1ZL9Brv6T3Q0",25,0.83,0.596,120120,0.843,0,"E",0.901,-12.489,"Major",0.866,117.611,"5/4",0.306
"19712","Pop","Big Time Rush","Big Time Rush","5lEsM6qpuzuZwij6jIZPvP",59,0.0273,0.599,197587,0.888,0,"B",0.28,-2.931,"Minor",0.0514,121.05,"4/4",0.833
"19713","Hip-Hop","Matt Ox","Overwhelming","5DNX10pCeyvo6cepKVOCJh",57,0.314,0.654,116821,0.546,0,"C",0.254,-7.958,"Major",0.204,169.994,"4/4",0.294
"19714","Children’s Music","Bad Wolves","Remember When","7jp3STyCSsoakSPUoKTtFX",60,2.38e-05,0.433,209302,0.973,1.79e-06,"G#",0.0813,-4.82,"Major",0.145,171.955,"4/4",0.298
"19715","Anime","Capcom Sound Team","FINAL WEAPON STAGE 2","6jqUAgVnU5Lio3n4WKwdKl",15,1.38e-06,0.413,170493,0.704,0.887,"C#",0.128,-7.475,"Major",0.0332,143.956,"4/4",0.332
"19716","Dance","KREAM","Another Life (feat. Mark Asari)","5SVCh0OYgZsnyhiKGU1V1C",53,0.0112,0.594,193181,0.831,0,"F#",0.0562,-5.428,"Minor",0.0379,122.962,"4/4",0.411
"19717","Jazz","Charlie Hunter","Athens","4LDUpjwQJWZMW9dMV4D3Az",35,2.45e-05,0.437,163320,0.618,0.8,"C#",0.133,-9.863,"Major",0.0354,167.996,"4/4",0.732
"19718","Children’s Music","Nothing But Thieves","Particles","1W2TYUenzUdOOuATtQIWS2",59,0.00208,0.515,235880,0.558,0,"B",0.219,-5.155,"Minor",0.0405,153.809,"4/4",0.198
"19719","Comedy","Anjelah Johnson","Dinner With a Random Thug in South Central","14Aokj90x4u5Jju5qyVcZg",13,0.789,0.605,401952,0.398,0,"E",0.7,-13.249,"Major",0.943,88.962,"3/4",0.314
"19720","Soundtrack","Patrick Doyle","Merida Rides Away - From ""Brave""/Score","4mo9k9oGuStv9wJI8tyUMY",35,0.153,0.168,247627,0.186,0.787,"G",0.0903,-16.511,"Minor",0.0533,113.898,"4/4",0.042
"19721","Rock","The Bellamy Brothers","Redneck Girl","2HJ5wMy8ENB5BaS2xx81R7",52,0.0449,0.701,201907,0.849,0.00012,"A",0.0854,-4.779,"Major",0.0364,124.596,"4/4",0.88
"19722","Ska","Vic Ruggiero","Taking Care Of Business","5fzaSPz1Pi6LgzY8v3Y5x3",13,0.0038,0.41,168213,0.832,0.000283,"E",0.129,-8.378,"Major",0.0889,182.205,"4/4",0.88
"19723","Classical","Benjamin Britten","Songs from ""Friday Afternoons"", Op.7: Old Abram Brown","4Puf1vnxSnf9VCwwJW2M5X",25,0.986,0.376,207667,0.0422,0.00167,"C",0.0682,-20.807,"Major",0.042,122.565,"4/4",0.0397
"19724","Classical","Chris Thile","Marcie","0qpbyoDzauIdCimKRKs3lB",28,0.967,0.516,290187,0.111,0.0287,"B",0.0997,-17.891,"Major",0.0393,134.167,"4/4",0.189
"19725","Comedy","Gary Gulman","I'm Off Bottled Water","5YCnXrSnNs4EXDaoV7jn4l",21,0.899,0.557,147320,0.78,0,"C",0.643,-6.515,"Major",0.911,135.323,"5/4",0.382
"19726","Jazz","David Sanborn","Bang Bang","1TUtUzVjXu1zA4U9nNv3Pw",33,0.589,0.716,277432,0.915,0.000871,"A#",0.351,-8.153,"Major",0.0343,127.074,"4/4",0.96
"19727","Rap","2Pac","Thugs Get Lonely Too","2AOA0UAoRHcNQVrFmzMX8G",55,0.0134,0.805,288080,0.878,1.15e-06,"G",0.21,-6.081,"Major",0.253,81.962,"4/4",0.702
"19728","Pop","Future","Oxy (feat. Lil Wayne)","0nWMTq3fBceV1uZlhFn6of",63,0.00779,0.811,180080,0.526,0.0642,"G#",0.13,-7.003,"Major",0.161,149.954,"4/4",0.248
"19729","World","Robert Rich","Moss Carpet, Sky Blanket","3uQgROtpClP0pjxHQswKy3",27,0.993,0.0614,420547,0.0255,0.975,"C#",0.122,-27.892,"Major",0.0504,64.445,"3/4",0.0311
"19730","Blues","ZZ Top","Sharp Dressed Man - 2019 Remaster","5Wqhh9QKqZZmLjLdFLoW04",45,0.00043,0.647,252747,0.787,0.00247,"F",0.105,-7.476,"Major",0.0255,125.111,"4/4",0.393
"19731","R&B","Chris Brown","Till I Die","5uFefoX4Nvwdt4XIQRIUEO",47,0.0316,0.719,236867,0.81,0,"B",0.318,-5.449,"Major",0.147,144.038,"4/4",0.24
"19732","Electronic","Getter","Back","6BO5xO7Kbvw23tj185JJN6",32,9.3e-05,0.593,204000,0.947,0.897,"C#",0.444,-1.349,"Major",0.22,159.968,"4/4",0.54
"19733","Children’s Music","Rainbow Kitten Surprise","Fever Pitch","5vyt44455ipNNVSYq8fYY7",62,0.383,0.789,163747,0.593,1.29e-06,"F",0.191,-7.877,"Minor",0.0582,109.952,"4/4",0.293
"19734","Reggaeton","Wisin","Nota de Amor","2i5Ner8w1rUI6QTDxk0ph4",63,0.233,0.797,232267,0.933,0,"A#",0.062,-3.058,"Major",0.128,98.017,"4/4",0.615
"19735","Reggae","Tessanne Chin","Let It Be - The Voice Performance","6D9XBfUFCpnVN2tSP2bETW",26,0.0828,0.481,216378,0.781,0,"C",0.397,-4.531,"Major",0.0408,143.837,"4/4",0.352
"19736","Country","Jon Langston","In My Mind","57uLRQNVHTbCsL1CGb3GI6",38,0.00193,0.551,177858,0.898,0,"E",0.0794,-1.461,"Major",0.0376,123.039,"4/4",0.75
"19737","Soul","Jill Scott","Rolling Hills","2Yy7o47otxQ3AHsGLiJR7U",42,0.191,0.474,287293,0.576,0.000352,"G",0.32,-6.502,"Major",0.225,74.066,"4/4",0.436
"19738","World","Hillsong UNITED","Open Up The Heavens - Live","0Sy9MRvtOeR0z1apSglFdj",21,0.707,0.418,247000,0.625,0,"G",0.0951,-7.377,"Major",0.0324,129.9,"4/4",0.13
"19739","Comedy","Ron White","Roller Coaster/Ok to Be Gay/Pornucopia/Gay Exec","2zUGFRIfBfmbDSHuM23kE4",33,0.919,0.478,271438,0.414,0,"B",0.808,-22.033,"Major",0.949,83.981,"3/4",0.188
"19740","Indie","Cash Cash","How to Love (feat. Sofia Reyes)","1lWoanAmIk1PZisbP5LmwT",50,0.148,0.673,219240,0.894,3.4e-06,"C",0.141,-2.73,"Major",0.0594,118.894,"4/4",0.63
"19741","Hip-Hop","Black Thought","Conception","43gvMxNfrpDBflg9LU5uZ9",47,0.134,0.569,254006,0.86,3.15e-06,"C",0.0875,-6.086,"Minor",0.208,103.587,"4/4",0.171
"19742","Soundtrack","Alan Menken","Flynn Wanted - From ""Tangled""/Score","6CwUjQD8OyiEKoI0hD5iuZ",42,0.823,0.328,171360,0.519,0.0554,"C#",0.244,-11.657,"Major",0.17,145.985,"4/4",0.154
"19743","Dance","One Direction","Story of My Life","4nVBt6MZDDP6tRVdQTgxJg",79,0.225,0.6,245493,0.663,0,"D#",0.119,-5.802,"Major",0.0477,121.07,"4/4",0.286
"19744","Children's Music","The Countdown Kids","Spooky","1L6VgTzCn0bhQYMzxQnkNg",0,0.438,0.905,177000,0.633,1.06e-05,"A",0.0701,-6.891,"Minor",0.0292,105.813,"4/4",0.675
"19745","Ska","Reel Big Fish","I'll Never Be - Live","3iwbu4rpGs0W98RfpiFsxs",15,0.0408,0.546,272853,0.87,0.000187,"G",0.958,-5.612,"Major",0.136,97.569,"4/4",0.543
"19746","Country","Tom MacDonald","Dear Rappers","7iHc5cICKUemTXqpBmop1z",54,0.283,0.886,198857,0.513,0,"E",0.0611,-12.312,"Minor",0.238,104.979,"4/4",0.375
"19747","Movie","Alan Menken","Main Titles - Remastered 2014","7G8HFvIB2OaWruUSPWX3V0",32,0.88,0.181,86213,0.155,0.775,"G",0.23,-18.94,"Major",0.0369,89.401,"4/4",0.154
"19748","Indie","The Mayries","High Hopes","3z5V7oSggDeCPeEGiCIu83",62,0.864,0.623,216116,0.236,0,"C",0.148,-12.303,"Major",0.0368,109.708,"4/4",0.349
"19749","Reggaeton","Felipe Peláez","El Amor Más Grande del Planeta","1NUCgLFBPg0R4B6IPUcieM",52,0.389,0.761,275187,0.682,0,"G",0.275,-6.827,"Major",0.0871,143.944,"4/4",0.827
"19750","R&B","Loco","Late Night","7GhxPuxjwAbKEiQFMP5Mxd",58,0.0515,0.806,191676,0.906,0.000728,"F",0.0514,-2.741,"Major",0.0534,143.978,"4/4",0.796
"19751","Dance","5 Seconds of Summer","Money","18eGfsSjnEFAq4wim0kOCL",49,0.00549,0.517,174410,0.913,0,"D",0.361,-5.075,"Major",0.2,170.057,"4/4",0.571
"19752","Soundtrack","Howard Shore","The Hunters - Extended Version","2j5MAoVdW4KduhPAVvQych",23,0.398,0.198,595547,0.393,0.838,"F",0.0916,-14.87,"Major",0.0544,118.587,"4/4",0.0555
"19753","Alternative","Trapt","Who's Going Home With You Tonight?","3r4jaIekVndNLatCJVhKeb",47,0.00706,0.572,215080,0.868,0,"D#",0.121,-4.833,"Minor",0.047,118.011,"4/4",0.248
"19754","Ska","Reel Big Fish","Ban The Tube Top - Live","5rOxoeq0VYeGFyAgGhJodk",21,0.0346,0.441,189027,0.926,0,"D",0.988,-5.485,"Major",0.103,152.301,"4/4",0.614
"19755","Hip-Hop","Mac Miller","We (feat. CeeLo Green)","4k5UZm89ZX0YAHUp55zpt9",60,0.794,0.641,319273,0.637,0.0515,"D#",0.131,-9.43,"Minor",0.0579,138.869,"4/4",0.601
"19756","Indie","Cherry Glazerr","Self Explained","1JP2mMwQF6uYmGN4k6ggRf",52,0.0341,0.47,216773,0.695,0,"A",0.19,-3.83,"Minor",0.0359,173.941,"4/4",0.696
"19757","Rap","Young Dolph","Playin Wit A Chek","2nHsHVTBNkRVyc6jDDMaIx",51,0.0251,0.924,134947,0.693,1.58e-06,"A",0.0985,-4.884,"Major",0.174,127.943,"4/4",0.562
"19758","Country","Rodney Atkins","My Life","6alWv58euHkEyt4yXqUqLO",56,0.233,0.551,190867,0.611,0,"G#",0.103,-6.153,"Major",0.0262,73.989,"4/4",0.505
"19759","Pop","Tyler Rich","The Difference","24ysdDtsZjfrTIXZRKrwpw",70,0.097,0.538,188507,0.755,0,"A",0.11,-5.22,"Major",0.0532,169.811,"4/4",0.697
"19760","Rock","The Maine","Numb Without You","0j6QfyR0msZdllZbgG6VYp",63,0.00434,0.615,212857,0.814,0,"C",0.182,-3.968,"Major",0.0415,113.983,"4/4",0.526
"19761","Jazz","Aretha Franklin","Baby, I Love You","2vWpexnqyNzFoUpmLHxGVb",49,0.625,0.681,159107,0.261,2.09e-06,"C",0.247,-17.347,"Major",0.0326,91.357,"4/4",0.795
"19762","Comedy","Joe Derosa","F Your Wedding","0oHgvzSCdss0MqUVQ66H11",12,0.901,0.533,359973,0.814,0,"A",0.926,-5.792,"Major",0.941,70.381,"4/4",0.475
"19763","Comedy","Jim Gaffigan","Binge Watching","5GBbKComJWf9f4nm5P4Jmh",35,0.811,0.571,496250,0.902,0,"D",0.879,-11.022,"Major",0.953,101.858,"4/4",0.152
"19764","Movie","Lea Salonga","Stronger Than Before","1gUWKVTB9wGpIkjwe8RRwh",11,0.829,0.36,190440,0.389,0.000763,"F",0.0575,-10.918,"Minor",0.0336,88.442,"4/4",0.408
"19765","Anime","T.M.Revolution","Raimei - Chinese Version","4ZphJOiB3fgovmq9ivTuYJ",15,0.156,0.535,97214,0.996,0,"E",0.384,-1.681,"Minor",0.233,89.964,"4/4",0.411
"19766","Classical","Gabriel Fauré","Fauré: Pelléas et Mélisande, Op. 80: III. Sicilienne (Arr. Robilliard)","7saXrRRQh1AZbqDToa2ien",41,0.914,0.175,241213,0.00809,0.856,"D#",0.129,-32.625,"Major",0.0429,74.085,"3/4",0.098
"19767","Reggaeton","J-King y Maximan","Suenan Las Alarmas (feat. Yaviah)","4lXOV371UwYDpXC9wP3KNy",25,0.0987,0.8,248666,0.819,0.000562,"C#",0.313,-6.785,"Major",0.0802,82.999,"4/4",0.681
"19768","Soundtrack","Max Richter","Dream 0 (till break of day) - Pt. 12","3y5WyEgvmNp3AsqUtq2Q0Z",30,0.794,0.0879,135327,0.181,0.936,"F#",0.123,-20.012,"Major",0.0362,75.603,"4/4",0.0355
